Delivery_ID,Order_ID,Dispatch_Date,Delivery_Date,Carrier,Delivery_Status
DEL01782,ORD01782,2024-04-02,2024-04-10,Ecom Express,Delayed
DEL01783,ORD01783,2025-11-13,2025-11-16,DTDC,Delivered
DEL01784,ORD01784,2024-10-14,2024-10-18,Ecom Express,Delivered
DEL01785,ORD01785,2025-11-14,2025-11-19,Delhivery,Delivered
DEL01786,ORD01786,2025-05-13,2025-05-17,Ecom Express,Delivered
DEL01787,ORD01787,2024-09-29,2024-10-01,Delhivery,Delivered
DEL01788,ORD01788,2025-09-15,2025-09-17,Ecom Express,Delivered
DEL01789,ORD01789,2025-10-22,2025-10-24,Ecom Express,Delivered
DEL01790,ORD01790,2024-09-01,2024-09-05,Delhivery,Delivered
DEL01791,ORD01791,2025-02-09,2025-02-14,Blue Dart,Delivered
DEL01792,ORD01792,2025-04-18,2025-04-23,Blue Dart,Delivered
DEL01793,ORD01793,2025-03-18,2025-03-22,Xpressbees,Delivered
DEL01794,ORD01794,2024-12-03,2024-12-06,Delhivery,Delivered
DEL01795,ORD01795,2024-09-17,2024-09-20,Ecom Express,Delivered
DEL01796,ORD01796,2024-02-20,2024-02-24,Ecom Express,Delivered
DEL01797,ORD01797,2024-06-15,2024-06-17,Blue Dart,Delivered
DEL01798,ORD01798,2025-02-15,2025-02-18,Delhivery,Delivered
DEL01799,ORD01799,2024-04-01,2024-04-04,Delhivery,Delivered
DEL01800,ORD01800,2024-08-22,2024-08-29,Xpressbees,Delayed
DEL01801,ORD01801,2024-11-18,2024-11-24,Xpressbees,Delivered
DEL01802,ORD01802,2024-09-28,2024-10-07,Delhivery,Delayed
DEL01803,ORD01803,2024-06-14,2024-06-16,DTDC,Delivered
DEL01804,ORD01804,2024-11-13,2024-11-15,Blue Dart,Delivered
DEL01805,ORD01805,2025-07-28,2025-07-30,DTDC,Delivered
DEL01806,ORD01806,2024-04-07,2024-04-12,DTDC,Delivered
DEL01807,ORD01807,2024-12-14,2024-12-17,Ecom Express,Delivered
DEL01808,ORD01808,2024-10-29,2024-11-01,Ecom Express,Delivered
DEL01809,ORD01809,2024-02-11,2024-02-19,Blue Dart,Delayed
DEL01810,ORD01810,2025-05-21,2025-05-28,Xpressbees,Delayed
DEL01811,ORD01811,2024-08-11,2024-08-14,DTDC,Delivered
DEL01812,ORD01812,2025-09-19,2025-09-22,Xpressbees,Delivered
DEL01813,ORD01813,2024-07-15,2024-07-17,Ecom Express,Delivered
DEL01814,ORD01814,2025-02-02,2025-02-08,Delhivery,Delivered
DEL01815,ORD01815,2025-03-17,2025-03-26,Blue Dart,Delayed
DEL01816,ORD01816,2025-12-10,2025-12-19,DTDC,Delayed
DEL01817,ORD01817,2024-05-12,2024-05-14,Delhivery,Delivered
DEL01818,ORD01818,2025-09-10,2025-09-16,Ecom Express,Delivered
DEL01819,ORD01819,2024-08-19,2024-08-26,Blue Dart,Delayed
DEL01820,ORD01820,2025-05-24,2025-05-27,DTDC,Delivered
DEL01821,ORD01821,2025-07-26,2025-07-30,Blue Dart,Delivered
DEL01822,ORD01822,2024-03-06,2024-03-11,Ecom Express,Delivered
DEL01823,ORD01823,2024-01-31,2024-02-08,Blue Dart,Delayed
DEL01824,ORD01824,2025-02-11,2025-02-13,Blue Dart,Delivered
DEL01825,ORD01825,2024-12-04,2024-12-06,Delhivery,Delivered
DEL01826,ORD01826,2025-11-29,2025-12-01,Ecom Express,Delivered
DEL01827,ORD01827,2025-01-01,2025-01-05,Xpressbees,Delivered
DEL01828,ORD01828,2025-02-27,2025-03-01,Ecom Express,Delivered
DEL01829,ORD01829,2024-07-03,2024-07-05,DTDC,Delivered
DEL01830,ORD01830,2024-05-03,2024-05-07,Delhivery,Delivered
DEL01831,ORD01831,2025-01-31,2025-02-05,Ecom Express,Delivered
DEL01832,ORD01832,2024-12-19,2024-12-23,Xpressbees,Delivered
DEL01833,ORD01833,2024-09-15,2024-09-18,Delhivery,Delivered
DEL01834,ORD01834,2024-12-25,2024-12-28,Ecom Express,Delivered
DEL01835,ORD01835,2024-09-22,2024-09-26,Delhivery,Delivered
DEL01836,ORD01836,2024-04-09,2024-04-12,Ecom Express,Delivered
DEL01837,ORD01837,2024-11-09,2024-11-11,Xpressbees,Delivered
DEL01838,ORD01838,2024-07-13,2024-07-15,Blue Dart,Delivered
DEL01839,ORD01839,2024-04-09,2024-04-12,Xpressbees,Delivered
DEL01840,ORD01840,2025-12-24,2025-12-26,Ecom Express,Delivered
DEL01841,ORD01841,2024-02-01,2024-02-03,Delhivery,Delivered
DEL01842,ORD01842,2024-10-26,2024-10-29,Xpressbees,Delivered
DEL01843,ORD01843,2024-04-14,2024-04-17,Blue Dart,Delivered
DEL01844,ORD01844,2025-04-12,2025-04-16,Delhivery,Delivered
DEL01845,ORD01845,2025-07-23,2025-07-28,Delhivery,Delivered
DEL01846,ORD01846,2025-05-19,2025-05-28,Xpressbees,Delayed
DEL01847,ORD01847,2025-11-08,2025-11-12,Blue Dart,Delivered
DEL01848,ORD01848,2024-11-25,2024-11-28,Blue Dart,Delivered
DEL01849,ORD01849,2025-02-09,2025-02-13,DTDC,Delivered
DEL01850,ORD01850,2025-04-05,2025-04-13,DTDC,Delayed
DEL01851,ORD01851,2025-01-22,2025-01-27,Xpressbees,Delivered
DEL01852,ORD01852,2025-05-11,2025-05-14,Xpressbees,Delivered
DEL01853,ORD01853,2024-10-22,2024-10-29,Delhivery,Delayed
DEL01854,ORD01854,2024-11-12,2024-11-16,Blue Dart,Delivered
DEL01855,ORD01855,2024-11-17,2024-11-23,DTDC,Delivered
DEL01856,ORD01856,2025-01-31,2025-02-02,DTDC,Delivered
DEL01857,ORD01857,2025-03-20,2025-03-24,Delhivery,Delivered
DEL01858,ORD01858,2025-12-16,2025-12-19,Xpressbees,Delivered
DEL01859,ORD01859,2025-12-30,2026-01-01,Ecom Express,Delivered
DEL01860,ORD01860,2025-10-17,2025-10-21,Ecom Express,Delivered
DEL01861,ORD01861,2024-04-30,2024-05-05,Xpressbees,Delivered
DEL01862,ORD01862,2024-12-06,2024-12-12,Blue Dart,Delivered
DEL01863,ORD01863,2024-02-17,2024-02-22,Xpressbees,Delivered
DEL01864,ORD01864,2025-03-10,2025-03-13,Blue Dart,Delivered
DEL01865,ORD01865,2024-10-08,2024-10-12,Blue Dart,Delivered
DEL01866,ORD01866,2024-07-14,2024-07-23,DTDC,Delayed
DEL01867,ORD01867,2025-02-10,2025-02-13,Ecom Express,Delivered
DEL01868,ORD01868,2025-10-16,2025-10-21,Delhivery,Delivered
DEL01869,ORD01869,2024-12-03,2024-12-07,Blue Dart,Delivered
DEL01870,ORD01870,2024-10-19,2024-10-26,Ecom Express,Delayed
DEL01871,ORD01871,2024-05-04,2024-05-07,Delhivery,Delivered
DEL01872,ORD01872,2024-05-12,2024-05-14,DTDC,Delivered
DEL01873,ORD01873,2024-02-10,2024-02-13,Xpressbees,Delivered
DEL01874,ORD01874,2024-03-12,2024-03-14,Ecom Express,Delivered
DEL01875,ORD01875,2025-03-29,2025-04-04,DTDC,Delivered
DEL01876,ORD01876,2024-08-03,2024-08-08,DTDC,Delivered
DEL01877,ORD01877,2024-12-15,2024-12-18,DTDC,Delivered
DEL01878,ORD01878,2024-02-28,2024-03-02,Xpressbees,Delivered
DEL01879,ORD01879,2024-07-07,2024-07-11,Xpressbees,Delivered
DEL01880,ORD01880,2025-03-28,2025-03-30,Blue Dart,Delivered
DEL01881,ORD01881,2024-05-28,2024-06-01,Blue Dart,Delivered
DEL01882,ORD01882,2025-06-15,2025-06-17,DTDC,Delivered
DEL01883,ORD01883,2025-01-16,2025-01-19,Blue Dart,Delivered
DEL01884,ORD01884,2024-01-06,2024-01-13,Ecom Express,Delayed
DEL01885,ORD01885,2024-08-19,2024-08-23,Ecom Express,Delivered
DEL01886,ORD01886,2025-05-02,2025-05-07,Ecom Express,Delivered
DEL01887,ORD01887,2025-02-01,2025-02-09,Blue Dart,Delayed
DEL01888,ORD01888,2025-10-14,2025-10-19,DTDC,Delivered
DEL01889,ORD01889,2024-08-19,2024-08-23,Xpressbees,Delivered
DEL01890,ORD01890,2024-09-21,2024-09-25,DTDC,Delivered
DEL01891,ORD01891,2024-11-05,2024-11-09,DTDC,Delivered
DEL01892,ORD01892,2024-08-20,2024-08-24,Delhivery,Delivered
DEL01893,ORD01893,2025-03-07,2025-03-12,Blue Dart,Delivered
DEL01894,ORD01894,2025-04-21,2025-04-23,Delhivery,Delivered
DEL01895,ORD01895,2025-06-28,2025-07-03,Ecom Express,Delivered
DEL01896,ORD01896,2025-11-06,2025-11-11,DTDC,Delivered
DEL01897,ORD01897,2025-02-23,2025-02-27,Blue Dart,Delivered
DEL01898,ORD01898,2025-07-09,2025-07-15,Ecom Express,Delivered
DEL01899,ORD01899,2024-02-23,2024-02-25,Xpressbees,Delivered
DEL01900,ORD01900,2025-01-29,2025-02-03,DTDC,Delivered
DEL01901,ORD01901,2025-12-13,2025-12-15,Ecom Express,Delivered
DEL01902,ORD01902,2025-11-27,2025-12-05,Blue Dart,Delayed
DEL01903,ORD01903,2024-07-23,2024-08-01,DTDC,Delayed
DEL01904,ORD01904,2024-05-14,2024-05-17,Blue Dart,Delivered
DEL01905,ORD01905,2025-06-29,2025-07-02,Ecom Express,Delivered
DEL01906,ORD01906,2024-01-22,2024-01-30,Delhivery,Delayed
DEL01907,ORD01907,2024-07-27,2024-07-30,Xpressbees,Delivered
DEL01908,ORD01908,2025-09-30,2025-10-05,DTDC,Delivered
DEL01909,ORD01909,2024-06-30,2024-07-03,Blue Dart,Delivered
DEL01910,ORD01910,2024-06-16,2024-06-22,Blue Dart,Delivered
DEL01911,ORD01911,2025-07-21,2025-07-25,Blue Dart,Delivered
DEL01912,ORD01912,2024-04-26,2024-04-29,Ecom Express,Delivered
DEL01913,ORD01913,2025-01-26,2025-02-01,Ecom Express,Delivered
DEL01914,ORD01914,2025-12-07,2025-12-10,Blue Dart,Delivered
DEL01915,ORD01915,2024-01-22,2024-01-25,Ecom Express,Delivered
DEL01916,ORD01916,2024-03-29,2024-04-03,DTDC,Delivered
DEL01917,ORD01917,2025-11-26,2025-12-05,Xpressbees,Delayed
DEL01918,ORD01918,2024-11-26,2024-12-03,DTDC,Delayed
DEL01919,ORD01919,2024-01-19,2024-01-21,Delhivery,Delivered
DEL01920,ORD01920,2024-07-17,2024-07-23,Ecom Express,Delivered
DEL01921,ORD01921,2024-02-23,2024-02-27,Blue Dart,Delivered
DEL01922,ORD01922,2024-12-12,2024-12-15,DTDC,Delivered
DEL01923,ORD01923,2024-03-25,2024-03-29,DTDC,Delivered
DEL01924,ORD01924,2024-01-13,2024-01-15,Xpressbees,Delivered
DEL01925,ORD01925,2025-01-26,2025-01-28,Xpressbees,Delivered
DEL01926,ORD01926,2024-12-09,2024-12-12,DTDC,Delivered
DEL01927,ORD01927,2024-12-20,2024-12-22,Delhivery,Delivered
DEL01928,ORD01928,2024-03-26,2024-03-28,Xpressbees,Delivered
DEL01929,ORD01929,2025-06-06,2025-06-09,Delhivery,Delivered
DEL01930,ORD01930,2024-09-05,2024-09-11,Ecom Express,Delivered
DEL01931,ORD01931,2024-09-01,2024-09-04,Ecom Express,Delivered
DEL01932,ORD01932,2024-12-15,2024-12-19,Blue Dart,Delivered
DEL01933,ORD01933,2025-04-16,2025-04-20,DTDC,Delivered
DEL01934,ORD01934,2025-12-22,2025-12-29,Xpressbees,Delayed
DEL01935,ORD01935,2024-04-03,2024-04-05,Ecom Express,Delivered
DEL01936,ORD01936,2024-03-22,2024-03-29,Xpressbees,Delayed
DEL01937,ORD01937,2024-07-22,2024-07-24,Delhivery,Delivered
DEL01938,ORD01938,2025-11-24,2025-12-01,Xpressbees,Delayed
DEL01939,ORD01939,2024-06-30,2024-07-02,Ecom Express,Delivered
DEL01940,ORD01940,2024-07-12,2024-07-15,Ecom Express,Delivered
DEL01941,ORD01941,2024-11-25,2024-12-02,Delhivery,Delayed
DEL01942,ORD01942,2024-10-30,2024-11-01,Ecom Express,Delivered
DEL01943,ORD01943,2024-09-14,2024-09-16,Blue Dart,Delivered
DEL01944,ORD01944,2025-11-30,2025-12-04,Blue Dart,Delivered
DEL01945,ORD01945,2025-05-22,2025-05-24,Xpressbees,Delivered
DEL01946,ORD01946,2025-11-21,2025-11-25,Delhivery,Delivered
DEL01947,ORD01947,2025-08-27,2025-08-30,DTDC,Delivered
DEL01948,ORD01948,2025-08-05,2025-08-07,Blue Dart,Delivered
DEL01949,ORD01949,2025-01-15,2025-01-22,Delhivery,Delayed
DEL01950,ORD01950,2024-07-13,2024-07-22,Ecom Express,Delayed
DEL01951,ORD01951,2025-04-22,2025-04-24,Xpressbees,Delivered
DEL01952,ORD01952,2025-04-09,2025-04-14,Delhivery,Delivered
DEL01953,ORD01953,2024-05-24,2024-05-29,Delhivery,Delivered
DEL01954,ORD01954,2024-01-17,2024-01-20,Delhivery,Delivered
DEL01955,ORD01955,2024-04-08,2024-04-14,Blue Dart,Delivered
DEL01956,ORD01956,2024-01-23,2024-01-29,Blue Dart,Delivered
DEL01957,ORD01957,2025-07-18,2025-07-21,DTDC,Delivered
DEL01958,ORD01958,2025-03-21,2025-03-26,Ecom Express,Delivered
DEL01959,ORD01959,2024-03-10,2024-03-15,Xpressbees,Delivered
DEL01960,ORD01960,2024-08-30,2024-09-01,Ecom Express,Delivered
DEL01961,ORD01961,2025-10-09,2025-10-12,Xpressbees,Delivered
DEL01962,ORD01962,2025-09-19,2025-09-23,Delhivery,Delivered
DEL01963,ORD01963,2025-01-18,2025-01-22,DTDC,Delivered
DEL01964,ORD01964,2024-01-20,2024-01-22,Blue Dart,Delivered
DEL01965,ORD01965,2025-12-06,2025-12-13,DTDC,Delayed
DEL01966,ORD01966,2024-12-16,2024-12-19,Blue Dart,Delivered
DEL01967,ORD01967,2025-10-09,2025-10-15,Delhivery,Delivered
DEL01968,ORD01968,2024-09-12,2024-09-15,Ecom Express,Delivered
DEL01969,ORD01969,2025-01-30,2025-02-02,Ecom Express,Delivered
DEL01970,ORD01970,2025-04-20,2025-04-22,Delhivery,Delivered
DEL01971,ORD01971,2024-10-11,2024-10-16,Ecom Express,Delivered
DEL01972,ORD01972,2024-08-18,2024-08-20,DTDC,Delivered
DEL01973,ORD01973,2025-07-29,2025-08-01,Xpressbees,Delivered
DEL01974,ORD01974,2025-07-04,2025-07-06,Xpressbees,Delivered
DEL01975,ORD01975,2024-03-05,2024-03-10,Blue Dart,Delivered
DEL01976,ORD01976,2025-01-22,2025-01-27,Xpressbees,Delivered
DEL01977,ORD01977,2024-01-26,2024-01-29,Ecom Express,Delivered
DEL01978,ORD01978,2025-04-02,2025-04-05,Ecom Express,Delivered
DEL01979,ORD01979,2024-11-19,2024-11-24,Xpressbees,Delivered
DEL01980,ORD01980,2025-04-10,2025-04-14,Ecom Express,Delivered
DEL01981,ORD01981,2024-05-07,2024-05-11,Ecom Express,Delivered
DEL01982,ORD01982,2025-01-21,2025-01-24,Ecom Express,Delivered
DEL01983,ORD01983,2024-07-02,2024-07-05,Blue Dart,Delivered
DEL01984,ORD01984,2025-08-02,2025-08-05,Xpressbees,Delivered
DEL01985,ORD01985,2026-01-02,2026-01-06,DTDC,Delivered
DEL01986,ORD01986,2025-06-19,2025-06-22,DTDC,Delivered
DEL01987,ORD01987,2024-12-13,2024-12-15,Xpressbees,Delivered
DEL01988,ORD01988,2025-07-13,2025-07-19,Delhivery,Delivered
DEL01989,ORD01989,2024-06-08,2024-06-12,Delhivery,Delivered
DEL01990,ORD01990,2024-09-26,2024-09-29,Ecom Express,Delivered
DEL01991,ORD01991,2024-02-25,2024-03-02,Blue Dart,Delivered
DEL01992,ORD01992,2024-08-28,2024-08-30,Blue Dart,Delivered
DEL01993,ORD01993,2025-10-11,2025-10-18,Ecom Express,Delayed
DEL01994,ORD01994,2024-01-25,2024-01-29,Ecom Express,Delivered
DEL01995,ORD01995,2024-02-07,2024-02-13,Ecom Express,Delivered
DEL01996,ORD01996,2024-03-25,2024-03-27,Xpressbees,Delivered
DEL01997,ORD01997,2025-07-03,2025-07-05,Xpressbees,Delivered
DEL01998,ORD01998,2025-02-01,2025-02-05,DTDC,Delivered
DEL01999,ORD01999,2024-11-30,2024-12-02,Ecom Express,Delivered
DEL02000,ORD02000,2024-01-31,2024-02-02,DTDC,Delivered
DEL02001,ORD02001,2024-07-28,2024-07-31,Delhivery,Delivered
DEL02002,ORD02002,2024-07-30,2024-08-04,Blue Dart,Delivered
DEL02003,ORD02003,2025-11-23,2025-11-27,Delhivery,Delivered
DEL02004,ORD02004,2025-10-03,2025-10-08,Blue Dart,Delivered
DEL02005,ORD02005,2024-01-13,2024-01-15,Blue Dart,Delivered
DEL02006,ORD02006,2025-02-03,2025-02-09,DTDC,Delivered
DEL02007,ORD02007,2025-05-19,2025-05-22,DTDC,Delivered
DEL02008,ORD02008,2024-09-13,2024-09-21,Ecom Express,Delayed
DEL02009,ORD02009,2024-02-22,2024-03-01,Xpressbees,Delayed
DEL02010,ORD02010,2025-08-06,2025-08-10,Delhivery,Delivered
DEL02011,ORD02011,2024-07-16,2024-07-24,Xpressbees,Delayed
DEL02012,ORD02012,2025-10-31,2025-11-06,Xpressbees,Delivered
DEL02013,ORD02013,2024-05-27,2024-06-04,DTDC,Delayed
DEL02014,ORD02014,2025-11-30,2025-12-05,Ecom Express,Delivered
DEL02015,ORD02015,2024-08-29,2024-09-02,Ecom Express,Delivered
DEL02016,ORD02016,2025-12-22,2025-12-26,Xpressbees,Delivered
DEL02017,ORD02017,2024-03-09,2024-03-13,Blue Dart,Delivered
DEL02018,ORD02018,2025-04-21,2025-04-24,Delhivery,Delivered
DEL02019,ORD02019,2024-03-07,2024-03-09,Ecom Express,Delivered
DEL02020,ORD02020,2024-10-02,2024-10-07,Delhivery,Delivered
DEL02021,ORD02021,2024-01-03,2024-01-08,DTDC,Delivered
DEL02022,ORD02022,2025-05-15,2025-05-17,Delhivery,Delivered
DEL02023,ORD02023,2024-04-02,2024-04-05,Blue Dart,Delivered
DEL02024,ORD02024,2025-11-05,2025-11-08,Delhivery,Delivered
DEL02025,ORD02025,2025-10-17,2025-10-24,Delhivery,Delayed
DEL02026,ORD02026,2024-12-22,2024-12-25,Xpressbees,Delivered
DEL02027,ORD02027,2025-11-23,2025-12-01,Ecom Express,Delayed
DEL02028,ORD02028,2024-05-22,2024-05-24,Ecom Express,Delivered
DEL02029,ORD02029,2025-11-27,2025-11-30,Xpressbees,Delivered
DEL02030,ORD02030,2024-05-29,2024-06-03,Blue Dart,Delivered
DEL02031,ORD02031,2025-08-10,2025-08-12,Xpressbees,Delivered
DEL02032,ORD02032,2024-04-24,2024-04-28,Blue Dart,Delivered
DEL02033,ORD02033,2024-09-17,2024-09-20,Delhivery,Delivered
DEL02034,ORD02034,2025-12-29,2026-01-05,Delhivery,Delayed
DEL02035,ORD02035,2025-01-19,2025-01-24,Delhivery,Delivered
DEL02036,ORD02036,2025-08-13,2025-08-17,Ecom Express,Delivered
DEL02037,ORD02037,2025-10-19,2025-10-23,DTDC,Delivered
DEL02038,ORD02038,2024-01-02,2024-01-04,DTDC,Delivered
DEL02039,ORD02039,2025-12-14,2025-12-22,Xpressbees,Delayed
DEL02040,ORD02040,2024-08-03,2024-08-07,Ecom Express,Delivered
DEL02041,ORD02041,2024-05-03,2024-05-06,Delhivery,Delivered
DEL02042,ORD02042,2025-04-09,2025-04-14,Delhivery,Delivered
DEL02043,ORD02043,2025-12-15,2025-12-21,Xpressbees,Delivered
DEL02044,ORD02044,2025-03-14,2025-03-19,Delhivery,Delivered
DEL02045,ORD02045,2025-11-28,2025-12-01,Delhivery,Delivered
DEL02046,ORD02046,2025-12-20,2025-12-23,DTDC,Delivered
DEL02047,ORD02047,2025-12-06,2025-12-08,Ecom Express,Delivered
DEL02048,ORD02048,2025-01-24,2025-01-26,Delhivery,Delivered
DEL02049,ORD02049,2024-04-05,2024-04-07,Xpressbees,Delivered
DEL02050,ORD02050,2025-04-10,2025-04-12,Delhivery,Delivered
DEL02051,ORD02051,2024-11-28,2024-12-02,DTDC,Delivered
DEL02052,ORD02052,2025-09-21,2025-09-29,DTDC,Delayed
DEL02053,ORD02053,2025-11-24,2025-11-30,Ecom Express,Delivered
DEL02054,ORD02054,2025-04-19,2025-04-26,Blue Dart,Delayed
DEL02055,ORD02055,2024-09-17,2024-09-24,Xpressbees,Delayed
DEL02056,ORD02056,2024-10-27,2024-10-29,Blue Dart,Delivered
DEL02057,ORD02057,2024-04-23,2024-04-25,DTDC,Delivered
DEL02058,ORD02058,2024-01-08,2024-01-12,Blue Dart,Delivered
DEL02059,ORD02059,2024-08-18,2024-08-22,Blue Dart,Delivered
DEL02060,ORD02060,2025-12-20,2025-12-26,Ecom Express,Delivered
DEL02061,ORD02061,2025-09-11,2025-09-15,Delhivery,Delivered
DEL02062,ORD02062,2025-03-16,2025-03-20,Delhivery,Delivered
DEL02063,ORD02063,2025-03-04,2025-03-13,DTDC,Delayed
DEL02064,ORD02064,2024-03-10,2024-03-19,Ecom Express,Delayed
DEL02065,ORD02065,2025-06-03,2025-06-08,DTDC,Delivered
DEL02066,ORD02066,2025-08-08,2025-08-10,Delhivery,Delivered
DEL02067,ORD02067,2025-07-26,2025-07-31,Ecom Express,Delivered
DEL02068,ORD02068,2024-04-30,2024-05-04,Blue Dart,Delivered
DEL02069,ORD02069,2025-12-21,2025-12-23,DTDC,Delivered
DEL02070,ORD02070,2024-04-27,2024-04-29,DTDC,Delivered
DEL02071,ORD02071,2024-05-20,2024-05-24,Delhivery,Delivered
DEL02072,ORD02072,2025-05-04,2025-05-08,Xpressbees,Delivered
DEL02073,ORD02073,2025-10-04,2025-10-11,Blue Dart,Delayed
DEL02074,ORD02074,2024-05-30,2024-06-03,Ecom Express,Delivered
DEL02075,ORD02075,2025-08-03,2025-08-05,DTDC,Delivered
DEL02076,ORD02076,2025-01-07,2025-01-12,DTDC,Delivered
DEL02077,ORD02077,2024-02-14,2024-02-20,Delhivery,Delivered
DEL02078,ORD02078,2025-01-17,2025-01-20,Ecom Express,Delivered
DEL02079,ORD02079,2025-05-07,2025-05-14,DTDC,Delayed
DEL02080,ORD02080,2024-06-12,2024-06-17,Ecom Express,Delivered
DEL02081,ORD02081,2025-03-19,2025-03-23,Xpressbees,Delivered
DEL02082,ORD02082,2024-05-31,2024-06-02,Delhivery,Delivered
DEL02083,ORD02083,2025-10-27,2025-10-29,DTDC,Delivered
DEL02084,ORD02084,2025-04-28,2025-05-02,Xpressbees,Delivered
DEL02085,ORD02085,2025-08-26,2025-09-02,Ecom Express,Delayed
DEL02086,ORD02086,2025-08-10,2025-08-14,Blue Dart,Delivered
DEL02087,ORD02087,2025-06-29,2025-07-07,Ecom Express,Delayed
DEL02088,ORD02088,2024-10-04,2024-10-12,Blue Dart,Delayed
DEL02089,ORD02089,2024-09-02,2024-09-05,DTDC,Delivered
DEL02090,ORD02090,2025-06-15,2025-06-19,Ecom Express,Delivered
DEL02091,ORD02091,2025-11-07,2025-11-12,Xpressbees,Delivered
DEL02092,ORD02092,2025-12-05,2025-12-08,DTDC,Delivered
DEL02093,ORD02093,2025-04-19,2025-04-27,Blue Dart,Delayed
DEL02094,ORD02094,2025-10-17,2025-10-20,Blue Dart,Delivered
DEL02095,ORD02095,2025-10-26,2025-10-29,Ecom Express,Delivered
DEL02096,ORD02096,2024-10-06,2024-10-12,Xpressbees,Delivered
DEL02097,ORD02097,2025-09-12,2025-09-19,Xpressbees,Delayed
DEL02098,ORD02098,2024-01-05,2024-01-09,Xpressbees,Delivered
DEL02099,ORD02099,2025-08-20,2025-08-23,DTDC,Delivered
DEL02100,ORD02100,2024-02-23,2024-03-02,Blue Dart,Delayed
DEL02101,ORD02101,2024-11-18,2024-11-26,Ecom Express,Delayed
DEL02102,ORD02102,2024-02-27,2024-02-29,Ecom Express,Delivered
DEL02103,ORD02103,2024-05-10,2024-05-15,Ecom Express,Delivered
DEL02104,ORD02104,2025-11-09,2025-11-12,Blue Dart,Delivered
DEL02105,ORD02105,2024-10-12,2024-10-20,Ecom Express,Delayed
DEL02106,ORD02106,2025-08-08,2025-08-10,Xpressbees,Delivered
DEL02107,ORD02107,2024-01-25,2024-01-28,Delhivery,Delivered
DEL02108,ORD02108,2025-01-28,2025-02-01,Delhivery,Delivered
DEL02109,ORD02109,2025-08-09,2025-08-16,Blue Dart,Delayed
DEL02110,ORD02110,2025-02-21,2025-02-27,Xpressbees,Delivered
DEL02111,ORD02111,2024-08-14,2024-08-17,Blue Dart,Delivered
DEL02112,ORD02112,2025-08-17,2025-08-21,DTDC,Delivered
DEL02113,ORD02113,2024-03-26,2024-04-02,Xpressbees,Delayed
DEL02114,ORD02114,2025-09-23,2025-09-27,Ecom Express,Delivered
DEL02115,ORD02115,2025-11-22,2025-11-25,Ecom Express,Delivered
DEL02116,ORD02116,2025-06-05,2025-06-07,Blue Dart,Delivered
DEL02117,ORD02117,2025-12-21,2025-12-24,Xpressbees,Delivered
DEL02118,ORD02118,2025-02-18,2025-02-22,Xpressbees,Delivered
DEL02119,ORD02119,2024-10-25,2024-11-02,DTDC,Delayed
DEL02120,ORD02120,2025-12-04,2025-12-08,DTDC,Delivered
DEL02121,ORD02121,2026-01-01,2026-01-05,Ecom Express,Delivered
DEL02122,ORD02122,2024-01-21,2024-01-25,Blue Dart,Delivered
DEL02123,ORD02123,2025-03-23,2025-04-01,Ecom Express,Delayed
DEL02124,ORD02124,2025-05-07,2025-05-10,Blue Dart,Delivered
DEL02125,ORD02125,2025-06-28,2025-07-03,Ecom Express,Delivered
DEL02126,ORD02126,2024-08-24,2024-08-29,DTDC,Delivered
DEL02127,ORD02127,2024-09-13,2024-09-21,Ecom Express,Delayed
DEL02128,ORD02128,2025-03-22,2025-03-31,Xpressbees,Delayed
DEL02129,ORD02129,2024-03-11,2024-03-13,Xpressbees,Delivered
DEL02130,ORD02130,2024-06-29,2024-07-02,Xpressbees,Delivered
DEL02131,ORD02131,2024-01-20,2024-01-24,Xpressbees,Delivered
DEL02132,ORD02132,2024-04-14,2024-04-16,DTDC,Delivered
DEL02133,ORD02133,2025-01-13,2025-01-16,DTDC,Delivered
DEL02134,ORD02134,2024-01-09,2024-01-18,DTDC,Delayed
DEL02135,ORD02135,2025-05-27,2025-06-01,Delhivery,Delivered
DEL02136,ORD02136,2024-06-10,2024-06-19,Delhivery,Delayed
DEL02137,ORD02137,2024-10-13,2024-10-21,Ecom Express,Delayed
DEL02138,ORD02138,2024-09-12,2024-09-14,Ecom Express,Delivered
DEL02139,ORD02139,2024-05-20,2024-05-27,Delhivery,Delayed
DEL02140,ORD02140,2025-02-08,2025-02-10,Delhivery,Delivered
DEL02141,ORD02141,2025-10-24,2025-10-26,Ecom Express,Delivered
DEL02142,ORD02142,2025-02-19,2025-02-24,DTDC,Delivered
DEL02143,ORD02143,2025-05-27,2025-06-02,Blue Dart,Delivered
DEL02144,ORD02144,2024-11-02,2024-11-05,Ecom Express,Delivered
DEL02145,ORD02145,2024-01-25,2024-01-28,Xpressbees,Delivered
DEL02146,ORD02146,2025-10-16,2025-10-18,DTDC,Delivered
DEL02147,ORD02147,2024-05-25,2024-05-31,Blue Dart,Delivered
DEL02148,ORD02148,2025-03-26,2025-04-03,DTDC,Delayed
DEL02149,ORD02149,2024-07-28,2024-07-31,DTDC,Delivered
DEL02150,ORD02150,2025-10-17,2025-10-22,Delhivery,Delivered
DEL02151,ORD02151,2025-01-30,2025-02-02,Ecom Express,Delivered
DEL02152,ORD02152,2025-06-08,2025-06-14,Delhivery,Delivered
DEL02153,ORD02153,2024-07-19,2024-07-22,Delhivery,Delivered
